X,Y,Z,__index,__rangexy,return_idx,num_returns,reflectance,elongation,Normal change rate (1),Number of neighbors (r=1),Surface density (r=1),Eigenentropy (1),Anisotropy (1),Planarity (1),Linearity (1),Surface variation (1),Sphericity (1),Verticality (1),3rd eigenvalue (1),Noise
5.95800018,-3.11800003,0.22000000,62596.000000,6.724000,0.000000,1.000000,43.000000,10.000000,0.030211,2818.000000,896.997253,0.746952,0.938884,0.900766,0.038118,0.030211,0.061116,0.073081,0.014905,1.000000
5.35300016,-3.15000010,-0.02500000,62642.000000,6.211000,0.000000,1.000000,236.000000,15.000000,0.025049,3491.000000,1111.219727,0.738181,0.948712,0.944968,0.003744,0.025049,0.051288,0.075279,0.012280,1.000000
6.18699980,-3.65599990,0.27300000,62660.000000,7.187000,0.000000,1.000000,230.000000,15.000000,0.028670,2394.000000,762.033875,0.746018,0.941443,0.925329,0.016114,0.028670,0.058557,0.072218,0.014208,1.000000
4.79199982,-2.94700003,-0.01100000,62666.000000,5.626000,0.000000,1.000000,140.000000,12.000000,0.046875,3868.000000,1231.222656,0.740086,0.902799,0.879228,0.023570,0.046875,0.097201,0.072499,0.020975,1.000000
2.59500003,-1.60200000,0.11100000,62688.000000,3.050000,0.000000,2.000000,66.000000,8.000000,0.201407,168.000000,53.476059,0.880640,0.565124,0.289438,0.275686,0.201407,0.434876,0.115835,0.103835,1.000000
6.66200018,-4.86700010,0.40799999,62780.000000,8.250000,0.000000,1.000000,254.000000,15.000000,0.016976,1563.000000,497.518341,0.727081,0.966472,0.907939,0.058533,0.016976,0.033528,0.062939,0.008380,1.000000
3.49699998,-2.70900011,-0.04900000,62790.000000,4.424000,0.000000,2.000000,3.000000,2.000000,0.247925,2708.000000,861.983154,0.627415,0.377884,0.265055,0.112830,0.247925,0.622116,0.069703,0.063833,1.000000
1.54200006,-1.17799997,0.00500000,62800.000000,1.941000,0.000000,2.000000,37.000000,8.000000,0.117962,44.000000,14.005634,0.740342,0.762515,0.538262,0.224253,0.117962,0.237485,0.207113,0.045478,1.000000
5.44199991,-4.16300011,0.21400000,62801.000000,6.852000,0.000000,1.000000,254.000000,15.000000,0.061460,2468.000000,785.588806,0.757128,0.873180,0.809813,0.063367,0.061460,0.126820,0.077858,0.027779,1.000000
4.03200006,-3.16400003,0.05600000,62809.000000,5.125000,0.000000,2.000000,66.000000,9.000000,0.180227,2629.000000,836.836670,0.688521,0.576723,0.502026,0.074697,0.180227,0.423277,0.086323,0.056357,1.000000
3.08400011,-2.36199999,0.19300000,62815.000000,3.885000,0.000000,2.000000,204.000000,15.000000,0.195927,190.000000,60.478878,0.901686,0.578677,0.307766,0.270911,0.195927,0.421323,0.111264,0.107668,1.000000
4.75000000,-3.96900010,-0.03000000,62837.000000,6.190000,0.000000,1.000000,254.000000,15.000000,0.060255,3152.000000,1003.312744,0.756383,0.872932,0.854688,0.018244,0.060255,0.127068,0.074757,0.027249,1.000000
3.52500010,-3.03999996,-0.01700000,62858.000000,4.655000,0.000000,2.000000,4.000000,4.000000,0.278932,2117.000000,673.862000,0.619172,0.267094,0.161730,0.105364,0.278932,0.732906,0.163151,0.069722,1.000000
1.94900000,-1.69000006,-0.01700000,62866.000000,2.579000,0.000000,2.000000,198.000000,13.000000,0.121036,94.000000,29.921129,0.784095,0.752232,0.551527,0.200705,0.121036,0.247768,0.116500,0.052478,1.000000
5.71400023,-4.78999996,0.43200001,62871.000000,7.456000,0.000000,2.000000,108.000000,9.000000,0.099806,1804.000000,574.231018,0.764588,0.794845,0.645224,0.149621,0.099806,0.205155,0.074236,0.042295,1.000000
4.43699980,-3.79600000,0.22100000,62874.000000,5.840000,0.000000,2.000000,128.000000,9.000000,0.248350,1975.000000,628.661987,0.722681,0.354952,0.307241,0.047710,0.248350,0.645048,0.109577,0.081954,1.000000
5.17199993,-4.45800018,0.26499999,62879.000000,6.828000,0.000000,1.000000,21.000000,4.000000,0.099254,2221.000000,706.966248,0.767934,0.786652,0.722824,0.063828,0.099254,0.213348,0.086253,0.042390,1.000000
5.36800003,-4.65899992,0.28099999,62884.000000,7.108000,0.000000,2.000000,4.000000,2.000000,0.083872,2162.000000,688.185974,0.771017,0.820236,0.783794,0.036441,0.083872,0.179764,0.083416,0.037321,1.000000
3.46099997,-3.11199999,0.18799999,62909.000000,4.654000,0.000000,2.000000,32.000000,7.000000,0.247185,179.000000,56.977467,0.937124,0.419793,0.186848,0.232944,0.247185,0.580207,0.031700,0.142568,1.000000
6.01999998,-5.52500010,0.52800000,62928.000000,8.170000,0.000000,1.000000,9.000000,2.000000,0.085850,1310.000000,416.985931,0.766002,0.823754,0.700474,0.123280,0.085850,0.176246,0.056126,0.037544,1.000000
2.09800005,-2.09200001,0.01500000,62954.000000,2.963000,0.000000,2.000000,66.000000,9.000000,0.210263,104.000000,33.104229,0.771301,0.487487,0.412459,0.075027,0.210263,0.512513,0.168247,0.079981,1.000000
5.28999996,-5.42999983,0.39500001,62988.000000,7.581000,0.000000,1.000000,12.000000,5.000000,0.154804,1470.000000,467.915527,0.775126,0.647510,0.572020,0.075490,0.154804,0.352490,0.081946,0.062280,1.000000
3.99300003,-4.11499977,0.29499999,62993.000000,5.734000,0.000000,2.000000,7.000000,6.000000,0.192685,462.000000,147.059158,0.801643,0.682265,0.013514,0.668752,0.192685,0.317735,0.997946,0.091552,1.000000
5.40399981,-5.65199995,0.41900000,63001.000000,7.820000,0.000000,1.000000,23.000000,6.000000,0.161001,1298.000000,413.166229,0.771872,0.645170,0.494237,0.150933,0.161001,0.354830,0.077074,0.063942,1.000000
4.00299978,-4.36999989,0.33199999,63029.000000,5.926000,0.000000,2.000000,7.000000,6.000000,0.198882,267.000000,84.988739,0.888435,0.636496,0.100727,0.535769,0.198882,0.363504,0.828971,0.112819,1.000000
5.99499989,-6.73799992,0.53799999,63046.000000,9.019000,0.000000,2.000000,16.000000,6.000000,0.099385,834.000000,265.470428,0.785129,0.794538,0.656411,0.138127,0.099385,0.205462,0.084273,0.044766,1.000000
6.15999985,-6.80200005,0.72299999,63048.000000,9.176000,0.000000,2.000000,11.000000,5.000000,0.169547,718.000000,228.546494,0.784621,0.613687,0.505874,0.107812,0.169547,0.386313,0.094398,0.068963,1.000000
3.69400001,-4.35900021,0.35600001,63079.000000,5.713000,0.000000,2.000000,5.000000,6.000000,0.238418,145.000000,46.154934,0.870319,0.475272,0.151417,0.323855,0.238418,0.524728,0.090089,0.116821,1.000000
5.50400019,-6.68599987,0.57200003,63096.000000,8.660000,0.000000,2.000000,20.000000,7.000000,0.193922,618.000000,196.715500,0.777414,0.544981,0.436357,0.108624,0.193922,0.455019,0.216408,0.075821,1.000000
4.07999992,-5.13899994,0.31500000,63108.000000,6.561000,0.000000,2.000000,14.000000,6.000000,0.220306,531.000000,169.022537,0.732448,0.599007,0.018180,0.580828,0.220306,0.400993,0.885569,0.080282,1.000000
4.07200003,-5.16400003,0.31999999,63113.000000,6.576000,0.000000,2.000000,7.000000,6.000000,0.214372,493.000000,156.926773,0.739227,0.619645,0.013561,0.606084,0.214372,0.380355,0.917460,0.080639,1.000000
3.02999997,-3.93199992,0.44900000,63156.000000,4.964000,0.000000,2.000000,16.000000,7.000000,0.151323,98.000000,31.194368,0.804018,0.691806,0.420276,0.271530,0.151323,0.308194,0.170771,0.066873,1.000000
3.24900007,-4.24599981,0.48899999,63161.000000,5.347000,0.000000,2.000000,2.000000,7.000000,0.172691,102.000000,32.467606,0.784988,0.645484,0.343855,0.301630,0.172691,0.354516,0.238027,0.071002,1.000000
5.61399984,-7.57200003,0.70899999,63165.000000,9.426000,0.000000,2.000000,21.000000,7.000000,0.125863,862.000000,274.383118,0.618141,0.798512,0.197881,0.600630,0.125863,0.201488,0.288006,0.036260,1.000000
3.95300007,-5.46199989,0.51700002,63181.000000,6.742000,0.000000,2.000000,64.000000,9.000000,0.166490,93.000000,29.602819,0.791948,0.667367,0.332647,0.334720,0.166490,0.332633,0.346573,0.070487,1.000000
5.29199982,-7.21999979,0.86600000,63186.000000,8.952000,0.000000,1.000000,3.000000,6.000000,0.115304,32.000000,10.185916,0.751155,0.792281,0.386049,0.406231,0.115304,0.207719,0.894123,0.047210,1.000000
4.07200003,-5.94600010,0.29300001,63188.000000,7.206000,0.000000,2.000000,6.000000,5.000000,0.146834,380.000000,120.957756,0.627527,0.742965,0.236441,0.506524,0.146834,0.257035,0.695028,0.041439,1.000000
3.94300008,-5.79799986,0.28799999,63193.000000,7.011000,0.000000,2.000000,9.000000,6.000000,0.129312,253.000000,80.532402,0.674440,0.798618,0.154566,0.644052,0.129312,0.201382,0.788230,0.044819,1.000000
3.52300000,3.10299993,0.19100000,63484.000000,4.694000,0.000000,2.000000,7.000000,4.000000,0.215676,1625.000000,517.253540,0.439963,0.546531,0.195609,0.350922,0.215676,0.453469,0.048099,0.032166,1.000000
3.48799992,3.10299993,0.00200000,63494.000000,4.669000,0.000000,1.000000,226.000000,15.000000,0.080142,3904.000000,1242.681763,0.548321,0.852822,0.542110,0.310712,0.080142,0.147178,0.127911,0.018612,1.000000
2.84699988,2.49099994,0.07100000,63495.000000,3.783000,0.000000,2.000000,168.000000,11.000000,0.176815,90.000000,28.647888,0.826482,0.619659,0.390380,0.229279,0.176815,0.380341,0.188130,0.080332,1.000000
2.77699995,2.41300011,0.06600000,63501.000000,3.678000,0.000000,2.000000,20.000000,7.000000,0.180499,86.000000,27.374649,0.829211,0.585100,0.468828,0.116272,0.180499,0.414900,0.175919,0.081766,1.000000
2.87100005,2.47900009,0.06700000,63506.000000,3.793000,0.000000,2.000000,77.000000,9.000000,0.182858,92.000000,29.284510,0.831620,0.597487,0.396203,0.201284,0.182858,0.402513,0.186487,0.083535,1.000000
3.92899990,2.87500000,0.14600000,63600.000000,4.868000,0.000000,2.000000,3.000000,2.000000,0.126866,2613.000000,831.743713,0.559487,0.746697,0.490013,0.256683,0.126866,0.253303,0.057338,0.028913,1.000000
3.03900003,1.94599998,0.15300000,63668.000000,3.608000,0.000000,2.000000,4.000000,3.000000,0.197557,129.000000,41.061974,0.855300,0.543210,0.398616,0.144594,0.197557,0.456790,0.192047,0.094482,1.000000
4.58199978,2.65899992,0.21200000,63724.000000,5.298000,0.000000,1.000000,254.000000,15.000000,0.089675,3176.000000,1010.952148,0.633731,0.827906,0.574892,0.253015,0.089675,0.172094,0.062723,0.026553,1.000000
5.71899986,3.31699991,0.13200000,63731.000000,6.611000,0.000000,1.000000,222.000000,14.000000,0.007760,4061.000000,1292.656372,0.707331,0.984770,0.932155,0.052615,0.007760,0.015230,0.110622,0.003780,1.000000
4.75299978,2.76900005,-0.00500000,63734.000000,5.501000,0.000000,1.000000,254.000000,15.000000,0.028194,4905.000000,1561.309937,0.702867,0.947127,0.769596,0.177531,0.028194,0.052873,0.083372,0.011996,1.000000
2.14299989,1.20299995,0.03400000,63744.000000,2.458000,0.000000,2.000000,4.000000,4.000000,0.168317,66.000000,21.008451,0.790394,0.647422,0.389575,0.257847,0.168317,0.352578,0.069444,0.070205,1.000000
4.57000017,2.45900011,0.19100000,63765.000000,5.189000,0.000000,1.000000,254.000000,15.000000,0.103584,3044.000000,968.935242,0.644088,0.797869,0.547109,0.250760,0.103584,0.202131,0.055521,0.031021,1.000000
5.39400005,2.90199995,-0.15000001,63782.000000,6.125000,0.000000,1.000000,236.000000,15.000000,0.007385,4699.000000,1495.738159,0.708524,0.985321,0.958372,0.026949,0.007385,0.014679,0.084719,0.003627,1.000000
5.51900005,2.54500008,-0.05400000,63851.000000,6.077000,0.000000,1.000000,254.000000,15.000000,0.012004,4460.000000,1419.662109,0.719457,0.977094,0.862379,0.114715,0.012004,0.022906,0.077296,0.005972,1.000000
4.00899982,1.73199999,-0.05200000,63880.000000,4.367000,0.000000,2.000000,10.000000,5.000000,0.116815,3855.000000,1227.084595,0.617854,0.743054,0.685710,0.057344,0.116815,0.256946,0.059569,0.031705,1.000000
4.36299992,1.87100005,-0.05600000,63884.000000,4.747000,0.000000,1.000000,254.000000,15.000000,0.060380,4624.000000,1471.864868,0.677000,0.875289,0.816024,0.059265,0.060380,0.124711,0.062354,0.021261,1.000000
4.90399981,1.92400002,0.14800000,63915.000000,5.268000,0.000000,2.000000,9.000000,4.000000,0.065445,3699.000000,1177.428223,0.679883,0.862702,0.823306,0.039396,0.065445,0.137298,0.069172,0.022989,1.000000
5.53900003,2.18000007,0.04400000,63918.000000,5.953000,0.000000,1.000000,252.000000,15.000000,0.016051,4191.000000,1334.036743,0.716175,0.969180,0.858479,0.110702,0.016051,0.030820,0.076271,0.007635,1.000000
5.03100014,1.95599997,0.15099999,63920.000000,5.398000,0.000000,2.000000,9.000000,4.000000,0.051111,3819.000000,1215.625366,0.689176,0.895638,0.833131,0.062507,0.051111,0.104362,0.076030,0.019121,1.000000
5.34100008,1.33500004,-0.22700000,64080.000000,5.505000,0.000000,1.000000,218.000000,15.000000,0.009038,5225.000000,1663.169067,0.710667,0.981812,0.976017,0.005794,0.009038,0.018188,0.076406,0.004415,1.000000
5.34499979,0.60100001,-0.12800001,64237.000000,5.379000,0.000000,1.000000,107.000000,13.000000,0.012500,5220.000000,1661.577515,0.711206,0.975886,0.880896,0.094990,0.012500,0.024114,0.072844,0.005966,1.000000
3.29900002,0.29600000,-0.15800001,64265.000000,3.312000,0.000000,2.000000,6.000000,3.000000,0.159541,3240.000000,1031.323975,0.488570,0.675055,0.386861,0.288194,0.159541,0.324945,0.035320,0.028551,1.000000
3.71300006,0.28099999,-0.09600000,64283.000000,3.724000,0.000000,2.000000,19.000000,6.000000,0.072221,5223.000000,1662.532471,0.576281,0.848126,0.799155,0.048972,0.072221,0.151874,0.071885,0.018290,1.000000
5.15000010,0.23899999,-0.23800001,64318.000000,5.155000,0.000000,1.000000,136.000000,11.000000,0.011144,5861.000000,1865.614136,0.717472,0.977652,0.960639,0.017013,0.011144,0.022348,0.069060,0.005512,1.000000
5.08500004,0.06300000,-0.23400000,64358.000000,5.085000,0.000000,1.000000,84.000000,10.000000,0.011469,6037.000000,1921.636719,0.720052,0.977085,0.952132,0.024952,0.011469,0.022915,0.068292,0.005724,1.000000
4.98999977,-0.07200000,-0.23000000,64390.000000,4.991000,0.000000,1.000000,42.000000,11.000000,0.011958,6256.000000,1991.346558,0.720641,0.976334,0.931725,0.044609,0.011958,0.023666,0.068190,0.005962,1.000000
4.36899996,-0.10500000,-0.02000000,64404.000000,4.370000,0.000000,2.000000,9.000000,4.000000,0.030582,5829.000000,1855.428223,0.670104,0.940312,0.832372,0.107941,0.030582,0.059688,0.067114,0.011453,1.000000
5.08300018,-0.23600000,0.08700000,64422.000000,5.089000,0.000000,1.000000,25.000000,10.000000,0.028882,4940.000000,1572.450806,0.719190,0.942476,0.876648,0.065828,0.028882,0.057524,0.068470,0.012917,1.000000
4.53100014,-0.40200001,0.08000000,64468.000000,4.549000,0.000000,1.000000,254.000000,15.000000,0.039291,5062.000000,1611.284546,0.668009,0.919857,0.879423,0.040434,0.039291,0.080143,0.069081,0.014187,1.000000
4.96799994,-0.56199998,-0.01200000,64494.000000,5.000000,0.000000,1.000000,218.000000,14.000000,0.020680,5457.000000,1737.016968,0.712572,0.958274,0.934242,0.024033,0.020680,0.041726,0.067817,0.009396,1.000000
5.68800020,-1.90400004,0.04700000,64746.000000,5.998000,0.000000,1.000000,162.000000,12.000000,0.007823,3914.000000,1245.864868,0.707339,0.984382,0.965198,0.019184,0.007823,0.015618,0.066892,0.003806,1.000000
4.86299992,-1.73399997,0.04300000,64770.000000,5.163000,0.000000,1.000000,208.000000,15.000000,0.021654,4896.000000,1558.445190,0.697243,0.956342,0.928824,0.027518,0.021654,0.043658,0.066586,0.009239,1.000000
2.88800001,-1.03600001,0.01800000,64775.000000,3.068000,0.000000,2.000000,3.000000,3.000000,0.234713,167.000000,53.157749,0.860874,0.476871,0.182541,0.294330,0.234713,0.523129,0.267012,0.112044,1.000000
3.78600001,-1.37600005,0.03100000,64779.000000,4.028000,0.000000,2.000000,140.000000,10.000000,0.104706,4349.000000,1384.329712,0.592975,0.767819,0.753093,0.014726,0.104706,0.232181,0.062612,0.026762,1.000000
4.46700001,-1.63699996,0.14200000,64790.000000,4.758000,0.000000,2.000000,15.000000,5.000000,0.057590,4294.000000,1366.822632,0.655046,0.879294,0.854542,0.024752,0.057590,0.120706,0.069339,0.019061,1.000000
5.27799988,-2.22199988,0.07300000,64840.000000,5.727000,0.000000,1.000000,254.000000,15.000000,0.025411,4120.000000,1311.436646,0.728682,0.948852,0.910506,0.038346,0.025411,0.051148,0.067234,0.011978,1.000000
5.41099977,-2.41400003,0.21300000,64873.000000,5.925000,0.000000,1.000000,254.000000,15.000000,0.035587,3527.000000,1122.678955,0.731379,0.926683,0.913553,0.013130,0.035587,0.073317,0.067542,0.016135,1.000000
4.29500008,-1.94700003,0.16800000,64882.000000,4.716000,0.000000,2.000000,25.000000,7.000000,0.104103,3574.000000,1137.639526,0.635002,0.772250,0.732241,0.040009,0.104103,0.227750,0.071888,0.030113,1.000000
3.34999990,-1.65499997,-0.09300000,64904.000000,3.736000,0.000000,2.000000,9.000000,5.000000,0.179871,3504.000000,1115.357788,0.564321,0.624474,0.336701,0.287772,0.179871,0.375526,0.020152,0.040163,1.000000
5.12300014,-2.47799993,0.09900000,64906.000000,5.691000,0.000000,1.000000,254.000000,15.000000,0.036096,3898.000000,1240.771851,0.729596,0.926320,0.893829,0.032492,0.036096,0.073679,0.069978,0.016230,1.000000
6.12599993,-3.14700007,0.28099999,64941.000000,6.887000,0.000000,1.000000,20.000000,13.000000,0.029986,2638.000000,839.701477,0.747967,0.939255,0.904321,0.034934,0.029986,0.060745,0.070210,0.014870,1.000000
4.94299984,-2.70000005,0.23999999,64973.000000,5.632000,0.000000,1.000000,254.000000,15.000000,0.080928,3152.000000,1003.312744,0.721521,0.828280,0.778445,0.049835,0.080928,0.171720,0.075068,0.031221,1.000000
5.35699987,-3.30699992,-0.08500000,65014.000000,6.295000,0.000000,1.000000,232.000000,15.000000,0.020917,3472.000000,1105.171875,0.734874,0.957901,0.928429,0.029472,0.020917,0.042099,0.074385,0.010381,1.000000
3.36100006,-2.06100011,0.18500000,65036.000000,3.942000,0.000000,2.000000,170.000000,11.000000,0.230335,191.000000,60.797188,0.919902,0.472080,0.236125,0.235955,0.230335,0.527920,0.200624,0.128311,1.000000
3.30800009,-2.04200006,0.18400000,65042.000000,3.887000,0.000000,2.000000,26.000000,6.000000,0.226047,186.000000,59.205639,0.909435,0.473916,0.275155,0.198761,0.226047,0.526084,0.196647,0.122380,1.000000
4.55100012,-3.10800004,0.06700000,65081.000000,5.511000,0.000000,2.000000,4.000000,2.000000,0.084071,3275.000000,1042.464844,0.724788,0.820436,0.776721,0.043716,0.084071,0.179564,0.076955,0.032545,1.000000
3.40799999,-2.43799996,0.05700000,65110.000000,4.191000,0.000000,2.000000,14.000000,6.000000,0.242417,1648.000000,524.574707,0.596471,0.491823,0.079938,0.411885,0.242417,0.508177,0.819726,0.058376,1.000000
4.96700001,-3.71700001,-0.02000000,65125.000000,6.204000,0.000000,1.000000,254.000000,15.000000,0.045589,3300.000000,1050.422607,0.750066,0.906737,0.859213,0.047523,0.045589,0.093263,0.075191,0.021225,1.000000
3.12199998,-2.37700009,-0.01700000,65135.000000,3.924000,0.000000,2.000000,196.000000,13.000000,0.178341,1097.000000,349.185944,0.621293,0.693547,0.105454,0.588093,0.178341,0.306453,0.682209,0.049175,1.000000
4.40899992,-3.31500006,0.21100000,65146.000000,5.516000,0.000000,2.000000,41.000000,7.000000,0.212422,2203.000000,701.236633,0.700841,0.463134,0.453620,0.009514,0.212422,0.536866,0.098442,0.067280,1.000000
3.96300006,-2.93499994,0.28400001,65148.000000,4.932000,0.000000,2.000000,11.000000,7.000000,0.213644,716.000000,227.909866,0.755766,0.614987,0.032095,0.582892,0.213644,0.385013,0.657358,0.083409,1.000000
3.66100001,-2.76399994,0.26800001,65161.000000,4.587000,0.000000,2.000000,12.000000,7.000000,0.227499,198.000000,63.025356,0.937349,0.463062,0.286299,0.176763,0.227499,0.536938,0.072556,0.132671,1.000000
1.50500000,-1.13000000,0.09800000,65165.000000,1.882000,0.000000,2.000000,174.000000,11.000000,0.125708,36.000000,11.459156,0.693626,0.753873,0.465672,0.288202,0.125708,0.246127,0.202159,0.042318,1.000000
2.78200006,-2.12199998,0.20200001,65171.000000,3.499000,0.000000,2.000000,5.000000,6.000000,0.181447,176.000000,56.022537,0.864865,0.596122,0.418110,0.178012,0.181447,0.403878,0.214128,0.090666,1.000000
4.71099997,-3.81699991,0.13600001,65185.000000,6.063000,0.000000,1.000000,254.000000,15.000000,0.113156,2702.000000,860.073303,0.753776,0.749503,0.712728,0.036776,0.113156,0.250497,0.074115,0.045290,1.000000
4.82700014,-3.88100004,0.26600000,65191.000000,6.194000,0.000000,2.000000,6.000000,4.000000,0.154877,2239.000000,712.695801,0.746302,0.634904,0.627145,0.007759,0.154877,0.365096,0.065470,0.057641,1.000000
